Rented Bike Count,Hour,Temperature(캜),Humidity(%),Wind speed (m/s),Visibility (10m),Seasons,Holiday,Functioning Day,Day,Month,Year
587,20,8.5,46,1.0,1977,Spring,No Holiday,Yes,3,7,2018
676,21,5.8,60,2.2,650,Spring,No Holiday,Yes,23,3,2018
829,11,13.8,47,1.2,994,Autumn,No Holiday,Yes,11,5,2018
124,16,-11.2,30,4.7,2000,Winter,No Holiday,Yes,24,1,2018
41,16,9.6,96,1.7,1409,Spring,No Holiday,Yes,23,4,2018
1726,20,15.8,47,1.8,2000,Spring,No Holiday,Yes,5,8,2018
830,13,34.1,45,1.5,1993,Summer,No Holiday,Yes,8,11,2018
894,22,6.2,72,1.4,848,Autumn,No Holiday,Yes,16,11,2018
361,10,4.8,54,1.3,1921,Spring,No Holiday,Yes,3,9,2018
385,7,-4.1,35,3.5,1980,Winter,No Holiday,Yes,21,2,2018
745,10,16.7,47,2.2,1147,Spring,No Holiday,Yes,26,4,2018
262,9,-8.4,28,2.2,1947,Winter,No Holiday,Yes,2,12,2018
1196,23,13.5,55,0.5,2000,Autumn,No Holiday,Yes,10,8,2018
1062,1,25.4,85,1.4,1663,Summer,No Holiday,Yes,14,7,2018
139,3,5.5,83,0.9,186,Spring,No Holiday,Yes,25,3,2018
1994,21,30.8,60,1.8,2000,Summer,No Holiday,Yes,23,7,2018
120,20,1.7,85,1.3,396,Spring,No Holiday,Yes,21,3,2018
412,0,13.6,79,2.2,862,Spring,No Holiday,Yes,14,3,2018
586,10,5.1,70,1.2,498,Autumn,No Holiday,Yes,26,11,2018
3154,18,24.4,34,2.4,2000,Autumn,No Holiday,Yes,9,7,2018
349,3,21.0,76,0.7,1995,Autumn,No Holiday,Yes,14,9,2018
707,0,7.9,53,0.9,2000,Autumn,No Holiday,Yes,10,11,2018
225,23,22.0,97,0.9,158,Spring,No Holiday,Yes,16,5,2018
1027,14,26.4,43,2.1,1944,Summer,No Holiday,Yes,15,6,2018
563,9,32.0,53,1.6,2000,Summer,Holiday,Yes,15,8,2018
51,5,-7.8,65,2.3,1737,Winter,No Holiday,Yes,2,1,2018
531,6,13.8,74,0.7,644,Spring,No Holiday,Yes,25,5,2018
711,11,29.9,57,1.7,1992,Summer,No Holiday,Yes,23,8,2018
13,22,2.3,96,1.9,1207,Winter,No Holiday,Yes,28,2,2018
416,17,2.8,46,2.1,858,Winter,No Holiday,Yes,18,1,2018
769,12,10.6,72,2.0,365,Autumn,No Holiday,Yes,11,11,2018
214,16,5.4,71,3.5,622,Winter,No Holiday,Yes,12,10,2017
443,18,6.0,84,1.9,327,Winter,No Holiday,Yes,12,3,2017
531,1,7.6,63,1.2,2000,Autumn,No Holiday,Yes,10,12,2018
246,19,-8.3,29,4.1,2000,Winter,No Holiday,Yes,2,5,2018
1034,0,30.0,67,0.8,1986,Summer,Holiday,Yes,15,8,2018
1719,19,13.8,32,3.4,1992,Spring,No Holiday,Yes,16,4,2018
1485,20,16.9,42,2.7,942,Spring,No Holiday,Yes,29,4,2018
818,0,27.0,62,0.6,2000,Summer,No Holiday,Yes,20,8,2018
470,0,18.0,94,0.7,1906,Summer,No Holiday,Yes,6,12,2018
852,19,21.2,87,2.7,479,Autumn,No Holiday,Yes,16,9,2018
87,5,-3.6,76,0.0,1934,Winter,No Holiday,Yes,12,6,2017
1119,9,12.8,74,0.5,831,Autumn,No Holiday,Yes,15,10,2018
820,13,31.3,30,2.1,2000,Summer,No Holiday,Yes,17,8,2018
1870,22,27.1,79,1.2,1578,Summer,No Holiday,Yes,7,11,2018
90,0,-14.6,34,3.9,2000,Winter,No Holiday,Yes,24,1,2018
718,8,-4.3,36,1.9,1955,Winter,No Holiday,Yes,21,2,2018
758,13,9.8,70,1.7,360,Autumn,No Holiday,Yes,11,11,2018
183,17,3.8,64,0.9,250,Winter,No Holiday,Yes,30,12,2017
244,11,4.3,29,2.6,1293,Winter,No Holiday,Yes,25,2,2018
246,20,23.7,62,1.6,1402,Summer,No Holiday,Yes,6,9,2018
314,14,34.4,65,1.8,960,Summer,No Holiday,Yes,28,7,2018
809,9,-0.4,57,0.6,1270,Autumn,No Holiday,Yes,30,11,2018
777,14,7.9,27,1.0,1985,Spring,No Holiday,Yes,4,8,2018
524,1,5.1,65,1.6,1932,Autumn,No Holiday,Yes,11,1,2018
3146,18,26.7,56,1.8,2000,Autumn,No Holiday,Yes,13,9,2018
1146,21,10.8,57,2.0,1219,Autumn,No Holiday,Yes,11,2,2018
1811,17,18.4,38,1.8,1565,Autumn,No Holiday,Yes,16,10,2018
316,9,12.4,29,1.5,1380,Spring,No Holiday,Yes,19,4,2018
0,12,13.9,50,4.1,1964,Autumn,No Holiday,No,11,9,2018
535,14,37.3,40,1.8,1666,Summer,No Holiday,Yes,8,2,2018
243,2,24.2,91,3.6,1735,Summer,No Holiday,Yes,29,8,2018
563,13,18.6,46,2.1,642,Spring,No Holiday,Yes,27,3,2018
159,6,0.8,45,0.7,1268,Winter,No Holiday,Yes,1,8,2018
199,14,-3.5,20,1.5,1976,Winter,No Holiday,Yes,2,7,2018
27,10,21.4,97,0.6,563,Summer,No Holiday,Yes,7,2,2018
381,14,23.3,96,0.3,434,Summer,No Holiday,Yes,7,2,2018
9,10,20.3,97,1.0,103,Summer,No Holiday,Yes,26,6,2018
402,7,25.2,80,0.2,1551,Summer,No Holiday,Yes,15,7,2018
462,2,19.0,56,0.9,2000,Autumn,No Holiday,Yes,9,12,2018
1033,13,23.7,49,1.2,2000,Summer,No Holiday,Yes,6,11,2018
2147,17,26.6,40,1.4,2000,Autumn,No Holiday,Yes,9,10,2018
80,4,-5.0,70,2.7,702,Winter,No Holiday,Yes,16,12,2017
1685,17,13.2,36,3.6,2000,Autumn,No Holiday,Yes,10,11,2018
733,23,9.7,33,0.4,2000,Spring,No Holiday,Yes,16,4,2018
335,13,5.8,39,0.6,931,Winter,No Holiday,Yes,27,2,2018
2450,19,19.5,56,1.6,1600,Spring,No Holiday,Yes,21,5,2018
1102,9,24.0,55,1.8,1411,Summer,No Holiday,Yes,6,9,2018
309,21,6.1,70,2.2,763,Winter,Holiday,Yes,22,12,2017
2378,21,21.6,66,2.4,962,Summer,No Holiday,Yes,19,6,2018
22,7,3.1,91,1.2,129,Winter,No Holiday,Yes,12,3,2017
231,14,-4.0,18,2.4,2000,Winter,No Holiday,Yes,27,12,2017
240,14,-4.7,27,2.9,1883,Winter,No Holiday,Yes,13,12,2017
227,6,5.7,97,0.5,80,Spring,No Holiday,Yes,26,3,2018
334,3,29.3,57,1.6,2000,Summer,No Holiday,Yes,31,7,2018
45,4,-9.5,49,4.3,2000,Winter,No Holiday,Yes,23,1,2018
114,6,1.9,53,0.4,1813,Autumn,No Holiday,Yes,18,11,2018
1726,16,26.5,45,1.6,2000,Summer,No Holiday,Yes,15,6,2018
467,15,6.7,24,2.7,1536,Winter,No Holiday,Yes,24,2,2018
1006,0,25.1,87,0.4,1800,Summer,No Holiday,Yes,13,7,2018
1014,11,23.4,61,2.1,1964,Autumn,No Holiday,Yes,16,9,2018
1156,9,25.7,76,0.8,1920,Summer,No Holiday,Yes,7,3,2018
1834,16,30.4,28,3.6,1790,Summer,No Holiday,Yes,6,3,2018
1656,20,20.6,72,1.3,587,Spring,Holiday,Yes,5,1,2018
163,15,21.1,72,2.7,663,Spring,Holiday,Yes,22,5,2018
880,22,12.7,76,1.5,521,Spring,No Holiday,Yes,30,3,2018
437,2,16.1,70,0.6,787,Spring,No Holiday,Yes,25,5,2018
31,13,24.6,97,0.5,765,Summer,No Holiday,Yes,28,8,2018
1038,15,31.1,57,3.7,1912,Summer,No Holiday,Yes,7,4,2018
214,6,-1.0,77,0.4,1578,Spring,No Holiday,Yes,3,6,2018
22,5,4.7,89,2.3,1242,Spring,No Holiday,Yes,3,5,2018
832,8,21.2,52,1.6,1998,Summer,No Holiday,Yes,7,7,2018
26,23,11.5,96,3.0,691,Autumn,No Holiday,Yes,11,8,2018
680,16,10.6,26,1.9,1955,Spring,No Holiday,Yes,3,6,2018
764,1,22.8,84,0.9,827,Autumn,No Holiday,Yes,16,9,2018
0,16,21.9,46,1.2,1995,Autumn,No Holiday,No,28,9,2018
253,4,27.3,83,2.2,1054,Summer,No Holiday,Yes,8,5,2018
69,1,-7.9,52,3.7,1961,Winter,No Holiday,Yes,2,12,2018
929,13,28.1,67,1.1,1772,Summer,No Holiday,Yes,7,5,2018
171,0,-1.4,28,3.4,1990,Winter,No Holiday,Yes,21,2,2018
852,11,11.1,46,1.6,1518,Autumn,No Holiday,Yes,11,1,2018
1232,21,10.3,38,0.5,1433,Spring,No Holiday,Yes,4,9,2018
829,17,7.7,46,2.8,1635,Spring,No Holiday,Yes,3,10,2018
481,19,5.2,64,0.7,691,Winter,Holiday,Yes,22,12,2017
944,16,31.7,56,1.9,2000,Summer,No Holiday,Yes,23,8,2018
1930,20,22.9,58,2.6,2000,Autumn,No Holiday,Yes,9,9,2018
739,0,12.3,75,1.2,1332,Autumn,No Holiday,Yes,17,10,2018
2100,21,21.3,66,2.3,1989,Autumn,No Holiday,Yes,17,9,2018
231,4,24.0,87,0.9,582,Summer,No Holiday,Yes,19,7,2018
249,5,19.7,82,0.5,2000,Autumn,No Holiday,Yes,9,5,2018
11,12,12.3,97,0.8,238,Spring,No Holiday,Yes,5,12,2018
530,8,0.7,72,1.0,1397,Autumn,No Holiday,Yes,17,11,2018
1856,19,23.6,63,0.6,1956,Summer,No Holiday,Yes,14,6,2018
1011,17,36.3,36,3.1,1972,Summer,No Holiday,Yes,21,7,2018
0,23,12.2,74,1.1,291,Autumn,No Holiday,No,11,6,2018
630,12,11.9,74,1.6,1801,Autumn,No Holiday,Yes,28,10,2018
877,10,11.6,40,1.7,1991,Autumn,No Holiday,Yes,10,12,2018
250,2,8.8,43,1.0,1490,Spring,No Holiday,Yes,4,10,2018
803,9,20.4,51,1.8,2000,Autumn,No Holiday,Yes,9,9,2018
59,4,15.0,97,1.4,1827,Spring,No Holiday,Yes,23,5,2018
162,1,-2.2,31,1.1,1970,Winter,No Holiday,Yes,21,2,2018
260,23,0.1,63,1.1,1003,Winter,No Holiday,Yes,28,12,2017
1087,12,22.1,36,5.3,1696,Spring,No Holiday,Yes,24,5,2018
552,18,-0.6,62,1.6,1129,Winter,No Holiday,Yes,28,12,2017
996,9,5.1,56,1.8,1825,Autumn,No Holiday,Yes,31,10,2018
273,15,1.0,14,4.6,2000,Winter,Holiday,Yes,17,2,2018
126,2,7.1,64,0.9,1756,Spring,No Holiday,Yes,16,4,2018
248,16,-6.0,29,2.8,1983,Winter,No Holiday,Yes,12,12,2017
277,15,2.0,20,4.1,1942,Winter,No Holiday,Yes,2,10,2018
1779,19,19.1,60,3.4,1592,Spring,No Holiday,Yes,4,2,2018
1249,15,25.5,43,2.9,1996,Summer,No Holiday,Yes,6,4,2018
214,11,0.5,35,1.4,1558,Winter,No Holiday,Yes,1,7,2018
1213,7,8.6,77,0.7,965,Autumn,No Holiday,Yes,17,10,2018
1088,7,27.9,81,1.8,1497,Summer,No Holiday,Yes,8,9,2018
11,13,9.3,95,2.3,419,Spring,No Holiday,Yes,23,4,2018
1274,18,34.4,40,1.8,2000,Summer,No Holiday,Yes,8,11,2018
747,10,11.1,51,0.8,679,Autumn,No Holiday,Yes,11,4,2018
0,7,17.8,76,0.5,1729,Autumn,No Holiday,No,18,9,2018
278,6,11.4,84,0.3,1742,Autumn,Holiday,Yes,10,3,2018
456,6,9.9,75,1.0,560,Autumn,No Holiday,Yes,23,10,2018
310,16,3.0,28,2.5,1864,Winter,Holiday,Yes,1,1,2018
1121,14,31.0,31,1.8,1999,Summer,No Holiday,Yes,18,8,2018
156,10,-1.8,23,0.6,2000,Winter,No Holiday,Yes,18,2,2018
454,10,16.3,97,1.0,693,Spring,No Holiday,Yes,18,5,2018
1333,7,10.0,59,1.1,2000,Spring,No Holiday,Yes,5,9,2018
1119,10,20.7,55,1.8,1698,Spring,Holiday,Yes,22,5,2018
245,2,10.9,59,1.1,2000,Spring,No Holiday,Yes,5,9,2018
223,5,23.4,63,0.3,2000,Summer,No Holiday,Yes,19,8,2018
204,4,19.8,60,1.9,1364,Spring,No Holiday,Yes,29,5,2018
945,1,27.0,74,1.1,1833,Summer,No Holiday,Yes,21,7,2018
173,4,27.8,69,0.9,2000,Summer,No Holiday,Yes,16,8,2018
775,21,7.3,49,3.4,2000,Autumn,No Holiday,Yes,27,10,2018
38,1,6.7,84,0.8,320,Spring,No Holiday,Yes,19,3,2018
1216,12,20.1,37,4.0,1910,Spring,No Holiday,Yes,23,5,2018
591,7,5.7,95,3.4,1136,Spring,No Holiday,Yes,4,6,2018
1548,19,32.2,65,0.8,1894,Summer,No Holiday,Yes,8,6,2018
263,3,10.6,60,1.0,1163,Spring,No Holiday,Yes,29,4,2018
466,0,13.4,77,1.5,537,Spring,No Holiday,Yes,29,3,2018
498,1,25.9,83,1.3,1520,Summer,No Holiday,Yes,16,7,2018
1118,16,15.5,52,1.7,2000,Spring,No Holiday,Yes,24,4,2018
957,15,29.5,57,2.0,2000,Summer,No Holiday,Yes,21,8,2018
239,17,4.1,60,2.5,1565,Winter,No Holiday,Yes,12,6,2017
111,11,18.8,95,1.5,597,Autumn,No Holiday,Yes,20,9,2018
2493,20,25.4,31,2.5,2000,Summer,No Holiday,Yes,22,6,2018
246,20,-2.2,49,3.5,1325,Spring,Holiday,Yes,3,1,2018
411,16,6.9,54,1.1,692,Winter,No Holiday,Yes,27,2,2018
433,2,9.2,72,1.5,2000,Autumn,No Holiday,Yes,19,10,2018
952,9,11.5,43,1.7,1818,Spring,No Holiday,Yes,4,12,2018
709,6,19.5,80,1.6,709,Summer,No Holiday,Yes,21,6,2018
296,5,17.2,87,0.6,2000,Summer,No Holiday,Yes,6,12,2018
23,3,21.1,96,2.4,866,Summer,No Holiday,Yes,7,2,2018
1424,16,18.8,32,1.4,1717,Autumn,No Holiday,Yes,11,2,2018
768,23,17.7,45,1.1,2000,Autumn,Holiday,Yes,23,9,2018
1413,16,20.3,44,2.2,793,Autumn,No Holiday,Yes,15,10,2018
1579,13,24.3,37,2.3,1583,Spring,No Holiday,Yes,27,5,2018
844,0,15.8,82,1.6,546,Spring,No Holiday,Yes,31,5,2018
122,11,-13.8,25,3.5,1996,Winter,No Holiday,Yes,25,1,2018
55,1,0.6,96,2.1,118,Winter,No Holiday,Yes,23,2,2018
744,6,18.8,78,2.0,1259,Summer,No Holiday,Yes,6,8,2018
552,10,15.7,58,1.3,1980,Spring,No Holiday,Yes,14,3,2018
0,18,24.8,48,1.4,2000,Autumn,No Holiday,No,18,9,2018
116,14,-12.1,27,2.5,1879,Winter,No Holiday,Yes,26,1,2018
123,5,22.2,90,1.4,514,Autumn,No Holiday,Yes,16,9,2018
324,1,6.6,66,1.0,2000,Autumn,No Holiday,Yes,31,10,2018
969,1,23.9,51,0.9,2000,Summer,No Holiday,Yes,18,8,2018
187,9,-16.2,33,2.9,2000,Winter,No Holiday,Yes,25,1,2018
642,11,5.3,43,1.8,1177,Autumn,No Holiday,Yes,30,11,2018
2021,17,27.9,51,1.4,2000,Autumn,No Holiday,Yes,13,9,2018
275,2,4.1,34,1.3,928,Autumn,No Holiday,Yes,28,11,2018
884,23,11.0,74,0.1,1817,Autumn,No Holiday,Yes,24,10,2018
148,5,6.7,81,1.1,1467,Autumn,No Holiday,Yes,13,10,2018
17,14,5.7,80,3.7,348,Winter,No Holiday,Yes,28,2,2018
3221,18,25.6,57,2.7,1217,Summer,No Holiday,Yes,6,7,2018
261,10,3.3,47,0.7,818,Winter,No Holiday,Yes,27,2,2018
2664,17,25.6,57,3.3,919,Summer,No Holiday,Yes,13,6,2018
1944,21,25.6,56,0.7,884,Spring,No Holiday,Yes,15,5,2018
0,12,24.7,43,1.8,1809,Autumn,No Holiday,No,18,9,2018
31,4,0.0,32,0.4,2000,Winter,No Holiday,Yes,22,1,2018
1016,14,18.0,28,1.6,1820,Spring,No Holiday,Yes,16,4,2018
23,6,17.6,95,1.7,974,Autumn,No Holiday,Yes,21,9,2018
970,14,25.9,28,2.2,808,Spring,No Holiday,Yes,20,4,2018
258,6,9.6,84,0.7,301,Spring,No Holiday,Yes,28,3,2018
1461,15,26.7,40,1.6,1995,Summer,No Holiday,Yes,15,6,2018
1142,16,27.6,68,2.1,1038,Summer,No Holiday,Yes,30,8,2018
105,0,-3.3,35,1.8,1977,Winter,Holiday,Yes,16,2,2018
922,10,23.9,57,2.1,977,Summer,No Holiday,Yes,21,6,2018
178,5,12.4,60,0.8,1563,Autumn,No Holiday,Yes,26,10,2018
683,13,7.9,58,4.3,488,Spring,No Holiday,Yes,4,6,2018
41,4,-9.5,40,1.9,2000,Winter,No Holiday,Yes,17,12,2017
181,19,1.6,53,4.0,2000,Winter,No Holiday,Yes,12,10,2017
213,21,3.1,58,0.4,936,Winter,No Holiday,Yes,14,1,2018
409,16,3.7,14,3.9,2000,Winter,No Holiday,Yes,21,2,2018
2534,19,25.2,53,3.1,1983,Spring,No Holiday,Yes,31,5,2018
1166,9,12.2,51,0.7,1918,Autumn,No Holiday,Yes,10,8,2018
372,2,17.1,74,0.4,350,Spring,No Holiday,Yes,15,5,2018
69,2,-2.3,62,0.9,1560,Winter,No Holiday,Yes,1,2,2018
11,5,2.2,97,2.9,362,Spring,Holiday,Yes,3,1,2018
2161,21,21.5,69,2.6,942,Summer,No Holiday,Yes,6,7,2018
269,1,0.3,63,0.7,760,Winter,No Holiday,Yes,29,12,2017
326,9,-5.9,36,5.1,1941,Winter,No Holiday,Yes,12,11,2017
993,9,27.5,54,1.0,1993,Summer,No Holiday,Yes,20,8,2018
177,14,-7.4,33,4.0,1713,Winter,No Holiday,Yes,2,4,2018
0,15,20.3,52,1.3,2000,Autumn,No Holiday,No,28,9,2018
1787,22,26.0,45,1.7,2000,Summer,No Holiday,Yes,17,8,2018
424,11,17.4,54,0.9,1840,Spring,No Holiday,Yes,22,4,2018
589,17,6.9,25,2.9,1795,Winter,No Holiday,Yes,25,2,2018
160,23,-0.3,35,2.1,1577,Winter,No Holiday,Yes,14,2,2018
766,23,20.7,66,1.6,2000,Summer,No Holiday,Yes,6,9,2018
53,8,20.8,94,1.0,159,Summer,No Holiday,Yes,26,6,2018
2348,8,19.7,69,2.0,1448,Summer,No Holiday,Yes,6,8,2018
1869,21,29.8,59,1.4,2000,Summer,No Holiday,Yes,20,7,2018
864,19,8.0,42,2.9,2000,Autumn,No Holiday,Yes,27,10,2018
66,20,1.9,90,0.9,88,Winter,No Holiday,Yes,30,12,2017
592,0,3.6,49,0.8,1990,Autumn,No Holiday,Yes,18,11,2018
1018,15,8.9,34,2.9,1787,Autumn,No Holiday,Yes,17,11,2018
203,8,0.0,77,2.8,289,Winter,No Holiday,Yes,24,2,2018
1826,21,30.3,69,2.2,1834,Summer,No Holiday,Yes,8,7,2018
1336,0,23.5,56,1.5,2000,Autumn,No Holiday,Yes,9,2,2018
0,21,17.8,66,1.1,2000,Autumn,No Holiday,No,28,9,2018
301,4,15.4,74,0.9,2000,Autumn,No Holiday,Yes,29,9,2018
684,8,19.1,53,1.7,1952,Summer,No Holiday,Yes,7,8,2018
385,2,12.5,54,0.7,1500,Spring,No Holiday,Yes,24,5,2018
1990,17,18.2,43,2.3,1925,Autumn,No Holiday,Yes,14,10,2018
1381,9,22.4,62,0.9,761,Summer,No Holiday,Yes,19,6,2018
806,12,10.6,52,3.1,390,Spring,No Holiday,Yes,24,3,2018
832,15,10.2,58,2.0,573,Autumn,No Holiday,Yes,11,11,2018
754,12,20.3,34,2.6,2000,Autumn,Holiday,Yes,24,9,2018
1972,14,24.1,33,1.3,2000,Autumn,No Holiday,Yes,26,9,2018
72,20,-1.5,91,1.7,270,Winter,No Holiday,Yes,30,1,2018
580,2,21.7,78,1.0,2000,Autumn,No Holiday,Yes,15,9,2018
662,13,33.0,55,1.0,1967,Summer,No Holiday,Yes,8,7,2018
253,12,-1.5,35,1.2,1551,Winter,No Holiday,Yes,2,8,2018
963,14,11.9,34,2.4,1835,Autumn,No Holiday,Yes,31,10,2018
502,20,10.7,70,2.8,236,Spring,No Holiday,Yes,25,3,2018
783,8,-3.6,63,0.9,1473,Winter,No Holiday,Yes,22,2,2018
1200,11,27.2,46,1.7,1301,Summer,No Holiday,Yes,6,9,2018
324,5,18.8,61,1.2,2000,Summer,No Holiday,Yes,6,11,2018
1303,19,8.7,78,2.5,460,Autumn,No Holiday,Yes,16,11,2018
166,20,-6.0,42,0.8,2000,Winter,No Holiday,Yes,17,12,2017
175,0,-8.1,41,2.0,2000,Winter,No Holiday,Yes,17,12,2017
114,6,-0.1,71,0.8,895,Winter,Holiday,Yes,22,12,2017
711,20,8.2,53,0.6,1621,Autumn,No Holiday,Yes,11,11,2018
9,16,4.2,89,2.5,479,Winter,No Holiday,Yes,28,2,2018
96,1,-12.3,47,1.9,1837,Winter,No Holiday,Yes,2,7,2018
779,10,9.6,53,1.4,1818,Autumn,No Holiday,Yes,14,11,2018
735,12,34.2,35,1.8,1528,Summer,No Holiday,Yes,21,7,2018
2357,8,22.7,65,0.7,759,Summer,No Holiday,Yes,18,6,2018
1229,15,16.6,36,2.5,808,Autumn,No Holiday,Yes,11,10,2018
868,10,21.7,60,1.7,1540,Autumn,No Holiday,Yes,17,9,2018
1839,13,19.1,65,1.9,1145,Spring,No Holiday,Yes,13,5,2018
827,8,25.1,97,0.8,490,Summer,No Holiday,Yes,7,11,2018
436,6,13.9,83,3.2,2000,Spring,No Holiday,Yes,23,5,2018
753,9,16.2,60,1.9,1899,Autumn,No Holiday,Yes,10,7,2018
199,4,21.8,82,0.7,702,Summer,No Holiday,Yes,25,6,2018
1920,18,34.4,53,3.3,1650,Summer,No Holiday,Yes,8,3,2018
1530,8,24.0,84,3.5,1975,Summer,No Holiday,Yes,21,8,2018
593,6,25.6,93,1.1,852,Summer,No Holiday,Yes,7,12,2018
20,7,-0.4,92,1.1,121,Winter,No Holiday,Yes,12,10,2017
343,9,-4.6,34,1.2,1583,Spring,No Holiday,Yes,3,2,2018
1080,16,20.9,34,5.8,2000,Spring,No Holiday,Yes,4,10,2018
282,5,18.1,73,0.5,1182,Summer,No Holiday,Yes,6,5,2018
126,0,-0.7,37,3.5,1716,Winter,Holiday,Yes,15,2,2018
189,7,-15.1,45,0.9,2000,Winter,No Holiday,Yes,1,12,2018
0,14,21.1,32,4.4,1999,Autumn,No Holiday,No,30,9,2018
218,12,22.4,97,1.0,945,Summer,No Holiday,Yes,7,2,2018
143,4,24.7,49,1.0,1293,Summer,No Holiday,Yes,26,6,2018
0,2,16.9,88,2.5,2000,Autumn,No Holiday,No,10,6,2018
66,17,16.9,97,2.1,728,Autumn,No Holiday,Yes,10,5,2018
67,5,-6.4,47,2.4,1981,Winter,No Holiday,Yes,1,3,2018
1068,15,21.8,28,2.3,1162,Spring,No Holiday,Yes,30,3,2018
490,9,-6.5,27,0.5,1928,Winter,No Holiday,Yes,1,12,2017
1845,17,29.6,42,1.3,2000,Autumn,No Holiday,Yes,9,1,2018
177,0,0.0,75,2.3,394,Winter,No Holiday,Yes,20,2,2018
270,14,2.9,14,4.3,2000,Winter,Holiday,Yes,15,2,2018
268,4,19.7,73,1.6,848,Summer,No Holiday,Yes,19,6,2018
269,15,-5.5,33,4.5,2000,Winter,No Holiday,Yes,12,11,2017
0,18,24.0,55,2.2,1691,Autumn,No Holiday,No,19,9,2018
747,1,28.3,78,0.5,1072,Summer,No Holiday,Yes,27,7,2018
1047,12,16.5,17,3.3,1819,Spring,No Holiday,Yes,18,4,2018
864,10,13.7,57,1.2,2000,Autumn,No Holiday,Yes,18,10,2018
107,21,-8.9,35,3.2,2000,Winter,No Holiday,Yes,2,4,2018
356,12,2.7,33,2.7,1281,Winter,No Holiday,Yes,1,8,2018
1031,19,14.3,37,3.1,1247,Spring,No Holiday,Yes,26,3,2018
1968,19,16.4,47,1.0,1694,Autumn,No Holiday,Yes,25,10,2018
724,12,33.4,54,2.6,1648,Summer,No Holiday,Yes,13,8,2018
1462,16,26.3,74,0.7,1580,Summer,No Holiday,Yes,7,10,2018
1357,16,17.7,47,3.4,2000,Autumn,No Holiday,Yes,10,1,2018
1430,22,18.6,62,0.6,2000,Autumn,No Holiday,Yes,22,9,2018
1850,18,28.1,86,2.3,1244,Summer,No Holiday,Yes,8,9,2018
389,7,14.2,81,0.3,1991,Spring,No Holiday,Yes,5,7,2018
1100,11,23.7,56,2.4,1070,Summer,No Holiday,Yes,20,6,2018
2456,20,28.8,54,1.1,964,Summer,No Holiday,Yes,25,6,2018
282,11,5.7,81,1.1,192,Winter,No Holiday,Yes,23,12,2017
2150,19,16.4,42,1.8,2000,Autumn,No Holiday,Yes,10,8,2018
331,9,6.3,73,1.3,218,Spring,No Holiday,Yes,25,3,2018
935,23,12.4,58,2.5,1843,Spring,No Holiday,Yes,5,4,2018
261,3,18.2,52,1.5,2000,Autumn,No Holiday,Yes,9,11,2018
214,4,18.5,72,0.6,1168,Summer,No Holiday,Yes,6,5,2018
402,19,-0.4,62,0.9,1103,Winter,No Holiday,Yes,28,12,2017
1322,15,17.1,33,2.1,1929,Autumn,No Holiday,Yes,10,12,2018
1552,23,23.5,83,1.4,436,Summer,No Holiday,Yes,29,6,2018
149,9,-17.5,37,3.8,1941,Winter,No Holiday,Yes,26,1,2018
620,10,19.3,59,0.2,2000,Autumn,Holiday,Yes,23,9,2018
678,13,6.5,26,2.4,1974,Autumn,No Holiday,Yes,22,11,2018
849,15,12.1,30,3.0,1120,Spring,No Holiday,Yes,23,3,2018
1918,18,16.6,33,3.4,1182,Spring,No Holiday,Yes,18,4,2018
968,13,13.6,32,1.8,1814,Autumn,No Holiday,Yes,11,1,2018
485,8,12.2,50,0.8,1412,Spring,No Holiday,Yes,29,4,2018
223,4,9.5,87,0.6,266,Autumn,No Holiday,Yes,11,10,2018
306,5,27.5,70,0.1,1976,Summer,No Holiday,Yes,24,7,2018
1206,16,25.7,30,3.4,600,Spring,No Holiday,Yes,20,4,2018
683,8,-0.7,32,0.5,1991,Winter,No Holiday,Yes,22,1,2018
1350,22,28.6,67,1.0,2000,Summer,Holiday,Yes,15,8,2018
2048,20,27.7,76,1.8,1727,Summer,No Holiday,Yes,7,11,2018
1080,23,14.6,54,1.5,1596,Spring,No Holiday,Yes,23,5,2018
1445,14,28.0,46,3.6,1401,Summer,No Holiday,Yes,23,6,2018
35,4,-4.5,42,1.4,1944,Winter,Holiday,Yes,16,2,2018
49,4,25.3,70,6.9,925,Summer,No Holiday,Yes,21,8,2018
675,13,8.8,53,1.5,778,Autumn,No Holiday,Yes,25,11,2018
646,17,8.7,30,3.1,1117,Winter,No Holiday,Yes,26,2,2018
442,13,4.2,47,1.1,1469,Winter,No Holiday,Yes,12,6,2017
1040,13,27.2,68,1.8,1575,Summer,No Holiday,Yes,28,6,2018
353,16,3.5,36,1.7,1702,Winter,No Holiday,Yes,1,8,2018
302,7,-8.1,51,0.5,1987,Winter,No Holiday,Yes,1,4,2018
1488,16,16.9,34,1.2,1942,Autumn,No Holiday,Yes,10,12,2018
379,19,-0.5,43,2.5,1666,Winter,No Holiday,Yes,2,2,2018
334,14,5.9,61,3.2,623,Winter,No Holiday,Yes,20,1,2018
196,0,-1.7,79,0.5,794,Winter,Holiday,Yes,22,12,2017
80,2,24.7,96,1.0,337,Summer,No Holiday,Yes,30,8,2018
325,0,2.9,46,2.2,2000,Spring,No Holiday,Yes,4,8,2018
1986,19,27.3,54,1.5,2000,Autumn,No Holiday,Yes,9,2,2018
1222,13,18.9,30,3.8,1854,Spring,No Holiday,Yes,5,4,2018
794,1,20.1,82,1.2,582,Summer,No Holiday,Yes,21,6,2018
